component_id,kind,information_family,oof_ic,positive_holdout_years,annual_ic_json,selected
SIG-DAILY-DBF9D00D67C06199,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.058075355725301675,2,"{""2021"": null, ""2022"": 0.07615348820120468, ""2023"": 0.023712958514695723}",True
SIG-DAILY-9F8C963A17C80139,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.03373879737825125,2,"{""2021"": null, ""2022"": 0.01711339329181151, ""2023"": 0.06414022460296921}",True
SIG-DAILY-B2B91A3D9098CC42,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.06999051003070908,0,"{""2021"": null, ""2022"": -0.08194946611233443, ""2023"": -0.07084418144078306}",False
SIG-DAILY-60224EA0603551DA,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.11459189092335476,0,"{""2021"": null, ""2022"": -0.1326364048632339, ""2023"": -0.061081849887173086}",False
SIG-DAILY-F4CB1B24B8097203,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05745990309886045,0,"{""2021"": null, ""2022"": -0.06712019542233746, ""2023"": -0.0138169328851452}",False
SIG-DAILY-FBE5DB0B0960B63D,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.008066257155370904,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-65C5960EA1DC7A9F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.008066257155370904,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-9FF6B976A6DC3A63,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.06473445978458739,0,"{""2021"": null, ""2022"": -0.1148736470440051, ""2023"": -0.014566711564142987}",False
SIG-DAILY-942ABB6A52903567,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.008066257155370904,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-1B4BF7A4B82F9B4E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.038521248083301936,2,"{""2021"": null, ""2022"": 0.06216478884547153, ""2023"": 0.03698891167382109}",True
SIG-DAILY-407E9D60A2E6C67E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.010319683270628616,2,"{""2021"": null, ""2022"": 0.032404075814328484, ""2023"": 0.058910901867076704}",False
SIG-DAILY-95C09C88CBDF9A98,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.02241656435412662,1,"{""2021"": null, ""2022"": null, ""2023"": 0.024174955216888838}",False
SIG-DAILY-29F22C8C7E6479B3,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.03803069280504673,0,"{""2021"": null, ""2022"": -0.07410544596832093, ""2023"": -0.03986815099852389}",False
SIG-DAILY-EB046180D091988A,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.04827979180984442,0,"{""2021"": null, ""2022"": -0.12569839639270647, ""2023"": -0.06631687375965703}",False
SIG-DAILY-DB3602EF0150191B,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-ADEBCBA9D073551E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.053530350662317996,1,"{""2021"": null, ""2022"": -0.02734496230087838, ""2023"": 0.02535459019395335}",False
SIG-DAILY-8325A805EAD2D1B4,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.05875532452231476,2,"{""2021"": null, ""2022"": 0.056069669302039736, ""2023"": 0.07737341807529735}",True
SIG-DAILY-7B50C542A7A684AE,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.0018020619307694931,1,"{""2021"": null, ""2022"": 0.002844868020110936, ""2023"": -0.016341998671079626}",False
SIG-DAILY-C3E70DA2D6FDBB81,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.04779234029922534,2,"{""2021"": null, ""2022"": 0.04116513944364214, ""2023"": 0.07075919921523785}",True
SIG-DAILY-315A7B48B6F13788,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.01574703431865708,2,"{""2021"": null, ""2022"": 0.04651176661444632, ""2023"": 0.0005487319813039268}",True
SIG-DAILY-4F7D2B1561F747FC,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.012879477061239214,1,"{""2021"": null, ""2022"": 0.033585290372546615, ""2023"": -0.043784720749125684}",False
SIG-DAILY-959144EFE082D06E,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,0.004662687329402986,2,"{""2021"": null, ""2022"": 0.034599368101933946, ""2023"": 0.001422028853296701}",True
SIG-DAILY-393FB95D7820DEBA,CATEGORICAL_SIGNAL,MARKET_MICROSTRUCTURE,-0.04567268426005273,0,"{""2021"": null, ""2022"": -0.07889378545607123, ""2023"": null}",False
SIG-DAILY-23B72BAC902D300D,CATEGORICAL_SIGNAL,MARKET_MICROSTRUCTURE,-0.0003570779832775035,0,"{""2021"": null, ""2022"": -0.04125142114284953, ""2023"": -0.14011883940138253}",False
SIG-DAILY-1AD01A2822BF232D,CATEGORICAL_SIGNAL,POSITION_VALUATION,-0.00047671915945665915,1,"{""2021"": null, ""2022"": -0.022972993191421064, ""2023"": 0.01648488221651079}",False
SIG-DAILY-7F6126650045D2C5,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.04208641654221009,1,"{""2021"": null, ""2022"": -0.032768486564487956, ""2023"": 0.02142705425034608}",False
SIG-DAILY-972854B8F55C6429,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.06981610759367342,0,"{""2021"": null, ""2022"": -0.08408884350269963, ""2023"": -0.026285959637349997}",False
SIG-DAILY-5DBF9E8AEC2E3DC4,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.0021515745839233756,2,"{""2021"": null, ""2022"": 0.04291143943909472, ""2023"": 0.042764158542888155}",True
SIG-DAILY-E1A08AC606450132,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.039959925791059045,1,"{""2021"": null, ""2022"": -0.024652610686466323, ""2023"": 0.08825012019500417}",False
SIG-DAILY-E2ED803119971469,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.014774522201580598,1,"{""2021"": null, ""2022"": 0.03308089966564629, ""2023"": -0.03359797368517287}",False
SIG-DAILY-2C5FBAC5158F90E7,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.02155800482952713,1,"{""2021"": null, ""2022"": 0.016113166959116153, ""2023"": -0.02887847536772183}",False
SIG-DAILY-412AA5750546BFD0,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.02636849500909236,1,"{""2021"": null, ""2022"": -0.0045262881995471824, ""2023"": 0.03333319220849783}",False
SIG-DAILY-D54DDE06B29BCABD,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-EA192FEA07DDD856,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.06389063424347749,1,"{""2021"": null, ""2022"": -0.10869972638739978, ""2023"": 0.008577035529820174}",False
SIG-DAILY-6F2E6E92C6E42081,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05255977515172494,0,"{""2021"": null, ""2022"": -0.07840411988997538, ""2023"": -0.050775799459389724}",False
SIG-DAILY-FB7FB7CD323EAF57,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.12474370007319337,0,"{""2021"": null, ""2022"": -0.153363450185412, ""2023"": -0.00956579560305469}",False
SIG-DAILY-840EC7879FEE996E,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.03839895167509692,2,"{""2021"": null, ""2022"": 0.02474221600928042, ""2023"": 0.05639978581019477}",True
SIG-DAILY-AA4CD7D91FF52086,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-DAILY-D007E65F0A2D5F41,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.05278138737101704,2,"{""2021"": null, ""2022"": 0.062018871165193695, ""2023"": 0.017406643783360952}",True
SIG-DAILY-4F3293FD88027674,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.10530369686309397,2,"{""2021"": null, ""2022"": 0.07853893286507709, ""2023"": 0.12492391512508777}",True
SIG-DAILY-D725CE2BC740CDD4,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.06389063424347749,1,"{""2021"": null, ""2022"": -0.10869972638739978, ""2023"": 0.008577035529820174}",False
SIG-DAILY-F588115D0B44248A,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.041890030006171176,2,"{""2021"": null, ""2022"": 0.011854035209890318, ""2023"": 0.05639978581019477}",False
SIG-DAILY-3FABCDF770B5AB0D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.038117365928007,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-D9286376827078F5,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-464983E0F957BA51,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-58D912D07A6839BA,CATEGORICAL_SIGNAL,TREND_MOMENTUM,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-876A93B686B58A5E,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0039731359867747635,0,"{""2021"": null, ""2022"": -0.07126967421714889, ""2023"": -0.05177197694742786}",False
SIG-WEEKLY-ABBF1DC53285729B,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.025707682430710192,0,"{""2021"": null, ""2022"": -0.030016371023840527, ""2023"": -0.014841622786249946}",False
SIG-WEEKLY-015A3A3779F57461,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-F8B9995E7A246174,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-53B18279BB28106F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0037700180916866773,1,"{""2021"": null, ""2022"": 0.020504422806602075, ""2023"": -0.05838749811580017}",False
SIG-WEEKLY-FFF86BCCC48B1AF4,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.01062046188092643,0,"{""2021"": null, ""2022"": -0.00845874625493496, ""2023"": -0.023770669452148705}",False
SIG-WEEKLY-94C9F93347D26C25,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.013157750008665474,1,"{""2021"": null, ""2022"": -0.052764060974690496, ""2023"": 0.008985359753303529}",False
SIG-WEEKLY-21C027FC4D2BC7B9,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-DD069FC062109E36,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08133101493328843,0,"{""2021"": null, ""2022"": -0.07560352391606011, ""2023"": -0.08332479427566461}",False
SIG-WEEKLY-73E2F59D3393AE85,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.03290864124633727,1,"{""2021"": null, ""2022"": -0.07037356545183333, ""2023"": 0.021830403578818155}",False
SIG-WEEKLY-664322416AE5A7B7,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-03D33406B538A423,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-DFF243EADA621E81,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08105252589612867,0,"{""2021"": null, ""2022"": -0.07527346568679472, ""2023"": -0.11225098770568205}",False
SIG-WEEKLY-4A7447FE2B5A4D96,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.05422231891024411,0,"{""2021"": null, ""2022"": -0.04907324695099533, ""2023"": -0.04170495749879566}",False
SIG-WEEKLY-0456C59CD68F043B,CATEGORICAL_SIGNAL,CALENDAR_SEASONALITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-094BBD193394A9C5,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-AB72AC11FD5F5C3B,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-EF8BB69F1DAFA6C2,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-BA502D95E3C6E8B8,CATEGORICAL_SIGNAL,CALENDAR_SEASONALITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-5938A357E31A4472,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.061230628256941984,2,"{""2021"": null, ""2022"": 0.13707576091443388, ""2023"": 0.037565925332518166}",True
SIG-WEEKLY-139C9CB50E4D4591,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.01485687698203763,1,"{""2021"": null, ""2022"": 0.02562254822591665, ""2023"": -0.049201420643225004}",False
SIG-WEEKLY-4BCDB76B2FAAD613,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.03237986597249583,1,"{""2021"": null, ""2022"": -0.02437831920997802, ""2023"": 0.04975725930141397}",False
SIG-WEEKLY-6754E361663BD6D4,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.07654732598545312,1,"{""2021"": null, ""2022"": -0.10426398802675949, ""2023"": 0.02819515266206282}",False
SIG-WEEKLY-A35E296FD19DE9A1,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.023420371295011906,0,"{""2021"": null, ""2022"": -0.04994130702522578, ""2023"": -0.022239200177859637}",False
SIG-WEEKLY-A0589E6111C89828,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-857496AB6BA3927A,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.04514729686784597,2,"{""2021"": null, ""2022"": 0.036638397552107314, ""2023"": 0.06213022888664797}",True
SIG-WEEKLY-74F92E149863574F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.006856813475970835,1,"{""2021"": null, ""2022"": -0.004188465636331127, ""2023"": 0.07241439001085426}",False
SIG-WEEKLY-ABA44DCCCB10D137,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.055802462407003775,2,"{""2021"": null, ""2022"": 0.05975226462158859, ""2023"": 0.032359286670972744}",True
SIG-WEEKLY-B278B1DC4FE158E8,CATEGORICAL_SIGNAL,CALENDAR_SEASONALITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-337C4BADC074B51C,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.08467773302776792,0,"{""2021"": null, ""2022"": -0.0640815265439484, ""2023"": -0.08576684984200879}",False
SIG-WEEKLY-8D718A46AF0F53D4,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.03847277517529986,0,"{""2021"": null, ""2022"": -0.013305019582064256, ""2023"": -0.028727828642733214}",False
SIG-WEEKLY-2F0B6BD087CF457C,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.024097892870914617,0,"{""2021"": null, ""2022"": -0.06306237302304672, ""2023"": -0.01840742196726146}",False
SIG-WEEKLY-CF0CD229F2775327,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.04575871717885906,2,"{""2021"": null, ""2022"": 0.08340729804554736, ""2023"": 0.03829252599496298}",True
SIG-WEEKLY-F22F3AB485364FA1,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-CF1896536F916C11,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-E61D416D673A13B1,CATEGORICAL_SIGNAL,VOLATILITY_RISK,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-7891C2CDD764D68A,CATEGORICAL_SIGNAL,CALENDAR_SEASONALITY,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-0ECDFD61EC3FFBBA,CATEGORICAL_SIGNAL,POSITION_VALUATION,0.023678585923370844,1,"{""2021"": null, ""2022"": 0.02869096940563179, ""2023"": -0.032793791348290864}",False
SIG-WEEKLY-5CA3F929896D5BA1,CATEGORICAL_SIGNAL,POSITION_VALUATION,-0.010320237618115638,1,"{""2021"": null, ""2022"": 0.034391852636093685, ""2023"": -0.05243929953726305}",False
SIG-WEEKLY-5F7990F1068B0CBA,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.008609110373808881,0,"{""2021"": null, ""2022"": -0.09210757724463216, ""2023"": null}",False
SIG-WEEKLY-DEA6CD5FACD7E934,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0158147247751747,0,"{""2021"": null, ""2022"": -0.04387065191561487, ""2023"": -0.05422092282441245}",False
SIG-WEEKLY-0B5BC9E99DBACE39,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-C32E8B22EE4E715D,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.10226773216883216,0,"{""2021"": null, ""2022"": -0.14633296480880117, ""2023"": -0.0010832329122964157}",False
SIG-WEEKLY-BEA351E5F442E43A,CATEGORICAL_SIGNAL,VOLATILITY_RISK,-0.004864939868638627,2,"{""2021"": null, ""2022"": 0.05262355155517167, ""2023"": 0.014018285404126685}",False
SIG-WEEKLY-A5CD0EF19E69B5CE,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.033662825454299716,0,"{""2021"": null, ""2022"": -0.03310475780205767, ""2023"": -0.06167805104766224}",False
SIG-WEEKLY-D70E80117E4303D6,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-69BF6EC501F5875B,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.05533726422772395,1,"{""2021"": null, ""2022"": -0.03047035082797009, ""2023"": 0.0197523606827536}",False
SIG-WEEKLY-04E23E1EEDC80772,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.07238415741587463,0,"{""2021"": null, ""2022"": -0.10476168479388011, ""2023"": -0.05651364952386681}",False
SIG-WEEKLY-B40C167C91FE0DD4,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-4905880B6133C0EE,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0485961068710241,1,"{""2021"": null, ""2022"": 0.07956427472716504, ""2023"": -0.016870261985848838}",False
SIG-WEEKLY-C77E62293C48FD2C,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.051027211884312265,2,"{""2021"": null, ""2022"": 0.09210757724463216, ""2023"": 0.00030222687982379433}",True
SIG-WEEKLY-9403C4B253D0D73A,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.05566041514117844,0,"{""2021"": null, ""2022"": -0.006102828459237684, ""2023"": null}",False
SIG-WEEKLY-55EEA45B6DDDF678,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.016068323634190487,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-3454289FAAFD4269,CATEGORICAL_SIGNAL,TREND_MOMENTUM,-0.060225254191021,0,"{""2021"": null, ""2022"": -0.09210757724463216, ""2023"": -0.04101898735416132}",False
SIG-WEEKLY-BDB5DB9348777549,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.01915937055115437,2,"{""2021"": null, ""2022"": 0.10198375833165618, ""2023"": 0.061125500772580645}",True
SIG-WEEKLY-0EFA0405369EFF27,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.10879813671344836,2,"{""2021"": null, ""2022"": 0.13288716467427786, ""2023"": 0.08321966255783145}",True
SIG-WEEKLY-510D9399F7FFDA2F,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.007748744565599261,0,"{""2021"": null, ""2022"": -0.04428648747879605, ""2023"": -0.09985730888410423}",False
SIG-WEEKLY-F281C644EE9890C6,CATEGORICAL_SIGNAL,TREND_MOMENTUM,0.007748744565599261,0,"{""2021"": null, ""2022"": -0.04428648747879605, ""2023"": -0.09985730888410423}",False
SIG-WEEKLY-9FC1346C0AEA743E,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,-0.08673701920705357,0,"{""2021"": null, ""2022"": -0.10202531886095771, ""2023"": null}",False
SIG-WEEKLY-3F51A04904457A22,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08087363787468968,0,"{""2021"": null, ""2022"": -0.10162660084393069, ""2023"": -0.055849011314983044}",False
SIG-WEEKLY-0098529F957B52AF,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08476262006375558,0,"{""2021"": null, ""2022"": -0.09705454930958328, ""2023"": -0.08036218058535075}",False
SIG-WEEKLY-90C79FBCF02511B1,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-FA1D9F692D12767D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.06284789525961997,0,"{""2021"": null, ""2022"": -0.08032032572348427, ""2023"": -0.02602482759360269}",False
SIG-WEEKLY-43F7F9B2D2979D6F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-ABCD3B52340E08DD,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.05944047933929485,0,"{""2021"": null, ""2022"": -0.023793293769566782, ""2023"": -0.10610451884543241}",False
SIG-WEEKLY-D0718BE630416834,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.028384076216707677,0,"{""2021"": null, ""2022"": -0.006010191775049714, ""2023"": -0.007429859291972041}",False
SIG-WEEKLY-805AD0886329DF6F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.03526313282841348,0,"{""2021"": null, ""2022"": -0.021415531503830954, ""2023"": -0.023340617292066882}",False
SIG-WEEKLY-58364F36DA851FDC,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.024209039741969144,0,"{""2021"": null, ""2022"": -0.054719113561080716, ""2023"": -0.01263603949576317}",False
SIG-WEEKLY-4AFC5333CEE9835D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.05660820791683815,0,"{""2021"": null, ""2022"": -0.0745154547301422, ""2023"": -0.03970418685515311}",False
SIG-WEEKLY-126AB2C8B8986CBF,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.026886179110662316,0,"{""2021"": null, ""2022"": -0.010187971297938999, ""2023"": -0.04054431929617845}",False
SIG-WEEKLY-E8C60E6492DC734D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.019565483613738888,1,"{""2021"": null, ""2022"": 0.02352280619666766, ""2023"": -0.029815358329033457}",False
SIG-WEEKLY-BAA24CBB12BE922D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0846738319027126,1,"{""2021"": null, ""2022"": 0.08684708785346092, ""2023"": -0.016893418843467952}",False
SIG-WEEKLY-4D17D29B0B8B0F64,CATEGORICAL_SIGNAL,POSITION_RISK,-0.08206684590348617,0,"{""2021"": null, ""2022"": -0.10162660084393069, ""2023"": -0.055849011314983044}",False
SIG-WEEKLY-71C60497EE3DD183,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0014855508217171158,1,"{""2021"": null, ""2022"": 0.0282561544404785, ""2023"": -0.14213893362635235}",False
SIG-WEEKLY-4A557A0AED6CE465,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.02657022027150675,1,"{""2021"": null, ""2022"": 0.0034862828027083068, ""2023"": -0.11063021531577831}",False
SIG-WEEKLY-80C58174EDC71863,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.055732358810584186,0,"{""2021"": null, ""2022"": -0.05502557165835479, ""2023"": -0.04990662577994919}",False
SIG-WEEKLY-93CD3726E3854860,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-869BEDADEDD68ECF,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-F22595145F9BC6D1,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-7F6D052410C1283F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-C780DCA52380DB8D,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-1A0A3AC417065B49,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0823076331103096,0,"{""2021"": null, ""2022"": -0.083352963296752, ""2023"": -0.07585613847947972}",False
SIG-WEEKLY-DAC2522272E1DDCD,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-8DDE2AA3AF66C675,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-D5FAC7F6175CFF13,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-2B87BC90A9C19794,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-411060DDC4306D48,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.08542709488478553,0,"{""2021"": null, ""2022"": -0.08323893867994003, ""2023"": -0.07021250480218484}",False
SIG-WEEKLY-E80D66D5DC8C9308,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.054284582137796154,1,"{""2021"": null, ""2022"": -0.09544860311573113, ""2023"": 0.0028496833510567774}",False
SIG-WEEKLY-7E0142D81F23DDAD,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-1A39D6BED0631E87,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0211908686886605,2,"{""2021"": null, ""2022"": 0.022114001654899646, ""2023"": 0.044899236028449696}",False
SIG-WEEKLY-209EE65A61110637,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0187586826208998,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-A7C4415EE9DC34CF,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
SIG-WEEKLY-12D814F4DE6BAC5F,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,-0.0655417800278346,0,"{""2021"": null, ""2022"": -0.08369196704481341, ""2023"": -0.06835522519824991}",False
SIG-WEEKLY-F1D92E29F74DB61A,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,,0,"{""2021"": null, ""2022"": null, ""2023"": null}",False
