signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-WEEKLY-BDB5DB9348777549,coo_kdj_V230322,coo,kline,weekly,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""周线"",""ma_type"":""EMA"",""n"":3,""name"":""coo_kdj_V230322"",""slowd_period"":3,""slowk_period"":3}",周线_D1KDJ9#3#3#EMA#3_BS辅助V230322,False,1378,3,"{""其他"":1036,""多头"":175,""空头"":167}","{""其他_任意_任意"":1036,""多头_任意_任意"":175,""空头_任意_任意"":167}",,
SIG-WEEKLY-0EFA0405369EFF27,coo_sar_V230325,coo,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":60,""name"":""coo_sar_V230325""}",周线_D1N60SAR_BS辅助V230325,False,1378,3,"{""其他"":1041,""多头"":239,""空头"":98}","{""其他_任意_任意"":1041,""多头_任意_任意"":239,""空头_任意_任意"":98}",,
SIG-WEEKLY-510D9399F7FFDA2F,coo_td_V221110,coo,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""coo_td_V221110"",""parameter_policy"":""native_defaults""}",周线_D1K_TD,False,1378,2,"{""其他"":22,""延续"":1356}","{""其他_其他_任意"":22,""延续_TD底_任意"":371,""延续_TD顶_任意"":484,""延续_非底_任意"":321,""延续_非顶_任意"":180}",,
SIG-WEEKLY-F281C644EE9890C6,coo_td_V221111,coo,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""coo_td_V221111""}",周线_D1TD_BS辅助V221111,False,1378,2,"{""其他"":22,""延续"":1356}","{""其他_其他_任意"":22,""延续_TD底_任意"":371,""延续_TD顶_任意"":484,""延续_非底_任意"":321,""延续_非顶_任意"":180}",,
SIG-WEEKLY-9FC1346C0AEA743E,cvolp_up_dw_line_V230612,cvolp,kline,weekly,GENERATED,"{""di"":1,""dw"":5,""freq"":""周线"",""m"":55,""n"":34,""name"":""cvolp_up_dw_line_V230612"",""up"":5}",周线_D1N34M55UP5DW5_CVOLP动量变化率V230612,False,1378,3,"{""其他"":108,""看多"":785,""看空"":485}","{""其他_任意_任意"":108,""看多_任意_任意"":785,""看空_任意_任意"":485}",,
SIG-WEEKLY-3F51A04904457A22,cxt_bi_base_V230228,cxt,kline,weekly,GENERATED,"{""bi_init_length"":9,""freq"":""周线"",""name"":""cxt_bi_base_V230228""}",周线_D0BL9_V230228,False,1378,2,"{""向上"":792,""向下"":586}","{""向上_中继_任意"":344,""向上_转折_任意"":448,""向下_中继_任意"":169,""向下_转折_任意"":417}",,
SIG-WEEKLY-0098529F957B52AF,cxt_bi_end_V230104,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230104"",""th"":50,""timeperiod"":5}",周线_D0SMA#5T50_BE辅助V230104,False,1378,3,"{""其他"":1349,""看多"":24,""看空"":5}","{""其他_任意_任意"":1349,""看多_任意_任意"":24,""看空_任意_任意"":5}",,
SIG-WEEKLY-90C79FBCF02511B1,cxt_bi_end_V230105,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230105"",""th"":50,""timeperiod"":5}",周线_D0SMA#5T50_BE辅助V230105,False,1378,3,"{""其他"":1311,""看多"":23,""看空"":44}","{""其他_任意_任意"":1311,""看多_任意_任意"":23,""看空_任意_任意"":44}",,
SIG-WEEKLY-FA1D9F692D12767D,cxt_bi_end_V230222,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""max_overlap"":3,""name"":""cxt_bi_end_V230222""}",周线_D1MO3_BE辅助V230222,False,1378,3,"{""其他"":847,""新低"":257,""新高"":274}","{""其他_其他_任意"":695,""其他_第其他次_任意"":152,""新低_第1次_任意"":104,""新低_第2次_任意"":123,""新低_第3次_任意"":30,""新高_第1次_任意"":70,""新高_第2次_任意"":107,""新高_第3次_任意"":45,""新高_第4次_任意"":17,""新高_第5次_任意"":5,""新高_第6次_任意"":10,""新高_第7次_任意"":5,""新高_第8次_任意"":15}",,
SIG-WEEKLY-43F7F9B2D2979D6F,cxt_bi_end_V230224,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bi_end_V230224""}",周线_D1_BE辅助V230224,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-ABCD3B52340E08DD,cxt_bi_end_V230312,cxt,kline,weekly,GENERATED,"{""fastperiod"":12,""freq"":""周线"",""name"":""cxt_bi_end_V230312"",""signalperiod"":9,""slowperiod"":26}",周线_D0MACD12#26#9_BE辅助V230312,False,1378,3,"{""其他"":1143,""看多"":80,""看空"":155}","{""其他_任意_任意"":1143,""看多_任意_任意"":80,""看空_任意_任意"":155}",,
SIG-WEEKLY-D0718BE630416834,cxt_bi_end_V230320,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""max_overlap"":3,""name"":""cxt_bi_end_V230320""}",周线_D0质数窗口MO3_BE辅助V230320,False,1378,3,"{""其他"":1287,""看多"":53,""看空"":38}","{""其他_任意_任意"":1287,""看多_11K_任意"":25,""看多_13K_任意"":18,""看多_17K_任意"":7,""看多_19K_任意"":3,""看空_11K_任意"":10,""看空_13K_任意"":10,""看空_17K_任意"":10,""看空_47K_任意"":3,""看空_53K_任意"":5}",,
SIG-WEEKLY-805AD0886329DF6F,cxt_bi_end_V230322,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230322"",""timeperiod"":5}",周线_D0分型配合SMA#5_BE辅助V230322,False,1378,3,"{""其他"":1233,""看多"":78,""看空"":67}","{""其他_任意_任意"":1233,""看多_反向分型_任意"":47,""看多_同向分型_任意"":31,""看空_反向分型_任意"":35,""看空_同向分型_任意"":32}",,
SIG-WEEKLY-58364F36DA851FDC,cxt_bi_end_V230324,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230324"",""timeperiod"":5}",周线_D0SMA#5均线突破_BE辅助V230324,False,1378,3,"{""其他"":1063,""看多"":133,""看空"":182}","{""其他_任意_任意"":1063,""看多_任意_任意"":133,""看空_任意_任意"":182}",,
SIG-WEEKLY-4AFC5333CEE9835D,cxt_bi_end_V230618,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""max_overlap"":3,""name"":""cxt_bi_end_V230618""}",周线_D1MO3_BE辅助V230618,False,1378,3,"{""其他"":855,""看多"":296,""看空"":227}","{""其他_任意_任意"":855,""看多_1小中枢_任意"":28,""看多_4小中枢_任意"":15,""看多_其他_任意"":253,""看空_1小中枢_任意"":60,""看空_3小中枢_任意"":20,""看空_其他_任意"":147}",,
SIG-WEEKLY-126AB2C8B8986CBF,cxt_bi_end_V230815,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bi_end_V230815""}",周线_快速突破_BE辅助V230815,False,1378,3,"{""其他"":1344,""向上"":19,""向下"":15}","{""其他_任意_任意"":1344,""向上_任意_任意"":19,""向下_任意_任意"":15}",,
SIG-WEEKLY-E8C60E6492DC734D,cxt_bi_status_V230101,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bi_status_V230101""}",周线_D1_表里关系V230101,True,1378,2,"{""向上"":776,""向下"":602}","{""向上_延伸_任意"":383,""向上_顶分_任意"":393,""向下_底分_任意"":341,""向下_延伸_任意"":261}",,
SIG-WEEKLY-BAA24CBB12BE922D,cxt_bi_status_V230102,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bi_status_V230102""}",周线_D1_表里关系V230102,False,1378,3,"{""其他"":817,""向上"":330,""向下"":231}","{""其他_任意_任意"":817,""向上_延伸_任意"":134,""向上_顶分_任意"":196,""向下_底分_任意"":149,""向下_延伸_任意"":82}",,
SIG-WEEKLY-4D17D29B0B8B0F64,cxt_bi_stop_V230815,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bi_stop_V230815"",""th"":50}",周线_距离50BP_止损V230815,False,1378,2,"{""向上"":792,""向下"":586}","{""向上_阈值外_任意"":792,""向下_阈值内_任意"":9,""向下_阈值外_任意"":577}",,
SIG-WEEKLY-71C60497EE3DD183,cxt_bi_trend_V230824,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":4,""name"":""cxt_bi_trend_V230824"",""th"":2}",周线_D1N4TH2_形态V230824,False,1378,4,"{""其他"":192,""向上"":382,""向下"":681,""横盘"":123}","{""其他_任意_任意"":192,""向上_任意_任意"":382,""向下_任意_任意"":681,""横盘_任意_任意"":123}",,
SIG-WEEKLY-4A557A0AED6CE465,cxt_bi_trend_V230913,cxt,kline,weekly,GENERATED,"{""di"":4,""freq"":""周线"",""n"":1,""name"":""cxt_bi_trend_V230913""}",周线_D4N1笔趋势_高低点辅助判断V230913,False,1378,4,"{""上升趋势"":185,""下降趋势"":174,""其他"":192,""观望"":827}","{""上升趋势_强_任意"":152,""上升趋势_超强_任意"":33,""下降趋势_强_任意"":99,""下降趋势_超强_任意"":75,""其他_任意_任意"":192,""观望_末笔延伸_任意"":827}",,
SIG-WEEKLY-80C58174EDC71863,cxt_bi_zdf_V230601,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":5,""name"":""cxt_bi_zdf_V230601""}",周线_D1N5_分层V230601,False,1378,3,"{""其他"":797,""向上"":275,""向下"":306}","{""其他_任意_任意"":797,""向上_第1层_任意"":44,""向上_第2层_任意"":71,""向上_第3层_任意"":3,""向上_第4层_任意"":98,""向上_第5层_任意"":59,""向下_第1层_任意"":57,""向下_第2层_任意"":72,""向下_第3层_任意"":85,""向下_第4层_任意"":69,""向下_第5层_任意"":23}",,
SIG-WEEKLY-93CD3726E3854860,cxt_bs_V240526,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bs_V240526""}",周线_趋势跟随_BS辅助V240526,False,1378,2,"{""买点"":137,""其他"":1241}","{""买点_任意_任意"":137,""其他_任意_任意"":1241}",,
SIG-WEEKLY-869BEDADEDD68ECF,cxt_bs_V240527,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_bs_V240527""}",周线_趋势跟随_BS辅助V240527,False,1378,2,"{""买点"":19,""其他"":1359}","{""买点_任意_任意"":19,""其他_任意_任意"":1359}",,
SIG-WEEKLY-F22595145F9BC6D1,cxt_decision_V240526,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":9,""name"":""cxt_decision_V240526""}",周线_分型区域N9_决策区域V240526,False,1378,3,"{""其他"":1351,""开多"":15,""开空"":12}","{""其他_任意_任意"":1351,""开多_任意_任意"":15,""开空_任意_任意"":12}",,
SIG-WEEKLY-7F6D052410C1283F,cxt_decision_V240612,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":9,""name"":""cxt_decision_V240612"",""w"":10}",周线_W10N9高低点_决策区域V240612,False,1378,3,"{""其他"":1319,""开多"":40,""开空"":19}","{""其他_任意_任意"":1319,""开多_任意_任意"":40,""开空_任意_任意"":19}",,
SIG-WEEKLY-C780DCA52380DB8D,cxt_decision_V240613,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":4,""name"":""cxt_decision_V240613""}",周线_放量笔N4BS2_决策区域V240613,False,1378,2,"{""其他"":1268,""开空"":110}","{""其他_任意_任意"":1268,""开空_任意_任意"":110}",,
SIG-WEEKLY-1A0A3AC417065B49,cxt_decision_V240614,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":4,""name"":""cxt_decision_V240614""}",周线_放量笔N4_决策区域V240614,False,1378,3,"{""其他"":1288,""开多"":25,""开空"":65}","{""其他_任意_任意"":1288,""开多_任意_任意"":25,""开空_任意_任意"":65}",,
SIG-WEEKLY-DAC2522272E1DDCD,cxt_double_zs_V230311,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_double_zs_V230311""}",周线_D1双中枢_BS1辅助V230311,False,1378,3,"{""其他"":1333,""看多"":30,""看空"":15}","{""其他_任意_任意"":1333,""看多_任意_任意"":30,""看空_任意_任意"":15}",,
SIG-WEEKLY-8DDE2AA3AF66C675,cxt_eleven_bi_V230622,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_eleven_bi_V230622""}",周线_D1十一笔_形态V230622,False,1378,3,"{""A3B3C5式类一买"":25,""其他"":1325,""类三买"":28}","{""A3B3C5式类一买_任意_任意"":25,""其他_任意_任意"":1325,""类三买_任意_任意"":28}",,
SIG-WEEKLY-D5FAC7F6175CFF13,cxt_first_buy_V221126,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_first_buy_V221126"",""parameter_policy"":""native_defaults""}",周线_D1B_BUY1,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-2B87BC90A9C19794,cxt_first_sell_V221126,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_first_sell_V221126"",""parameter_policy"":""native_defaults""}",周线_D1B_SELL1,False,1378,2,"{""一卖"":72,""其他"":1306}","{""一卖_5笔_任意"":38,""一卖_7笔_任意"":34,""其他_任意_任意"":1306}",,
SIG-WEEKLY-411060DDC4306D48,cxt_five_bi_V230619,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_five_bi_V230619""}",周线_D1五笔_形态V230619,False,1378,6,"{""aAb式底背驰"":15,""aAb式顶背驰"":22,""上颈线突破"":33,""其他"":1251,""类三买"":28,""类趋势顶背驰"":29}","{""aAb式底背驰_任意_任意"":15,""aAb式顶背驰_任意_任意"":22,""上颈线突破_任意_任意"":33,""其他_任意_任意"":1251,""类三买_任意_任意"":28,""类趋势顶背驰_任意_任意"":29}",,
SIG-WEEKLY-E80D66D5DC8C9308,cxt_fx_power_V221107,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_fx_power_V221107"",""parameter_policy"":""native_defaults""}",周线_D1F_分型强弱,False,1378,6,"{""中底"":189,""中顶"":204,""弱底"":219,""弱顶"":313,""强底"":316,""强顶"":137}","{""中底_无中枢_任意"":68,""中底_有中枢_任意"":121,""中顶_无中枢_任意"":52,""中顶_有中枢_任意"":152,""弱底_无中枢_任意"":76,""弱底_有中枢_任意"":143,""弱顶_无中枢_任意"":20,""弱顶_有中枢_任意"":293,""强底_无中枢_任意"":124,""强底_有中枢_任意"":192,""强顶_无中枢_任意"":25,""强顶_有中枢_任意"":112}",,
SIG-WEEKLY-7E0142D81F23DDAD,cxt_nine_bi_V230621,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_nine_bi_V230621""}",周线_D1九笔_形态V230621,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-1A39D6BED0631E87,cxt_overlap_V240526,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_overlap_V240526""}",周线_顶底重合_支撑压力V240526,False,1378,5,"{""其他"":410,""顶重合0次"":610,""顶重合1次"":296,""顶重合2次"":48,""顶重合3次"":14}","{""其他_任意_任意"":410,""顶重合0次_底重合0次_任意"":226,""顶重合0次_底重合1次_任意"":275,""顶重合0次_底重合2次_任意"":109,""顶重合1次_底重合0次_任意"":221,""顶重合1次_底重合1次_任意"":65,""顶重合1次_底重合2次_任意"":10,""顶重合2次_底重合0次_任意"":48,""顶重合3次_底重合0次_任意"":14}",,
SIG-WEEKLY-209EE65A61110637,cxt_overlap_V240612,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":7,""name"":""cxt_overlap_V240612""}",周线_SNR顺畅N7_支撑压力V240612,False,1378,3,"{""其他"":1161,""压力"":152,""支撑"":65}","{""其他_任意_任意"":1161,""压力_顺畅笔底分型_任意"":59,""压力_顺畅笔顶分型_任意"":93,""支撑_顺畅笔底分型_任意"":45,""支撑_顺畅笔顶分型_任意"":20}",,
SIG-WEEKLY-A7C4415EE9DC34CF,cxt_range_oscillation_V230620,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_range_oscillation_V230620"",""th"":2}",周线_D1TH2_区间震荡V230620,False,1378,3,"{""2笔震荡"":240,""3笔震荡"":275,""其他"":863}","{""2笔震荡_向上_任意"":240,""3笔震荡_向下_任意"":275,""其他_其他_任意"":863}",,
SIG-WEEKLY-12D814F4DE6BAC5F,cxt_second_bs_V230320,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_second_bs_V230320"",""timeperiod"":21}",周线_D1#SMA#21_BS2辅助V230320,False,1378,3,"{""二买"":282,""二卖"":152,""其他"":944}","{""二买_任意_任意"":282,""二卖_任意_任意"":152,""其他_任意_任意"":944}",,
SIG-WEEKLY-F1D92E29F74DB61A,cxt_second_bs_V240524,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_second_bs_V240524"",""t"":2,""w"":9}",周线_D1W9T2_第二买卖点V240524,False,1378,3,"{""二买"":43,""二卖"":59,""其他"":1276}","{""二买_任意_任意"":43,""二卖_任意_任意"":59,""其他_任意_任意"":1276}",,
SIG-WEEKLY-F21825C4C0AAE858,cxt_seven_bi_V230620,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_seven_bi_V230620""}",周线_D1七笔_形态V230620,False,1378,3,"{""abcAd式顶背驰"":19,""其他"":1340,""类三买"":19}","{""abcAd式顶背驰_任意_任意"":19,""其他_任意_任意"":1340,""类三买_任意_任意"":19}",,
SIG-WEEKLY-0B05CBBFECAEC113,cxt_third_bs_V230318,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_third_bs_V230318"",""timeperiod"":34}",周线_D1#SMA#34_BS3辅助V230318,False,1378,2,"{""三买"":20,""其他"":1358}","{""三买_任意_任意"":20,""其他_任意_任意"":1358}",,
SIG-WEEKLY-238750F5D412D8D1,cxt_third_bs_V230319,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_third_bs_V230319"",""timeperiod"":34}",周线_D1#SMA#34_BS3辅助V230319,False,1378,3,"{""三买"":63,""三卖"":93,""其他"":1222}","{""三买_均线底分_任意"":43,""三买_均线新高_任意"":20,""三卖_均线顶分_任意"":93,""其他_任意_任意"":1222}",,
SIG-WEEKLY-70E1E68AE7024793,cxt_third_buy_V230228,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_third_buy_V230228""}",周线_D1_三买辅助V230228,False,1378,2,"{""三买"":44,""其他"":1334}","{""三买_14笔_任意"":24,""三买_6笔_任意"":20,""其他_其他_任意"":1334}",,
SIG-WEEKLY-112B9329F796ED5D,cxt_three_bi_V230618,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_three_bi_V230618""}",周线_D1三笔_形态V230618,False,1378,11,"{""其他"":684,""向上不重合"":49,""向上奔走型"":59,""向上收敛"":123,""向上无背"":30,""向上盘背"":48,""向下不重合"":68,""向下奔走型"":39,""向下扩张"":23,""向下收敛"":142,""向下无背"":113}","{""其他_任意_任意"":684,""向上不重合_任意_任意"":49,""向上奔走型_任意_任意"":59,""向上收敛_任意_任意"":123,""向上无背_任意_任意"":30,""向上盘背_任意_任意"":48,""向下不重合_任意_任意"":68,""向下奔走型_任意_任意"":39,""向下扩张_任意_任意"":23,""向下收敛_任意_任意"":142,""向下无背_任意_任意"":113}",,
SIG-WEEKLY-C917DAD4AB5E6A67,cxt_ubi_end_V230816,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_ubi_end_V230816""}",周线_UBI_BE辅助V230816,False,1378,3,"{""其他"":1040,""新低"":147,""新高"":191}","{""其他_其他_任意"":1040,""新低_第2次_任意"":122,""新低_第3次_任意"":25,""新高_第2次_任意"":114,""新高_第3次_任意"":20,""新高_第4次_任意"":14,""新高_第5次_任意"":10,""新高_第6次_任意"":10,""新高_第7次_任意"":5,""新高_第8次_任意"":18}",,
SIG-WEEKLY-C6F2B971BA5AB2BD,dema_up_dw_line_V230605,dema,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":5,""name"":""dema_up_dw_line_V230605""}",周线_D1N5_DEMA短线趋势V230605,False,1378,2,"{""看多"":684,""看空"":694}","{""看多_任意_任意"":684,""看空_任意_任意"":694}",,
SIG-WEEKLY-D7149623153DCBCD,demakder_up_dw_line_V230605,demakder,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":105,""name"":""demakder_up_dw_line_V230605"",""th"":5,""tl"":5}",周线_D1N105TH5TL5_DEMAKER价格趋势V230605,False,1378,3,"{""其他"":242,""看多"":471,""看空"":665}","{""其他_任意_任意"":242,""看多_任意_任意"":471,""看空_任意_任意"":665}",,
SIG-WEEKLY-8BD5FD980781E1AA,emv_up_dw_line_V230605,emv,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""emv_up_dw_line_V230605""}",周线_D1_EMV简易波动V230605,False,1378,2,"{""看多"":723,""看空"":655}","{""看多_任意_任意"":723,""看空_任意_任意"":655}",,
SIG-WEEKLY-688F9D03AA412031,er_up_dw_line_V230604,er,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":10,""name"":""er_up_dw_line_V230604"",""w"":60}",周线_D1W60N10_ER价格动量V230604,False,1378,3,"{""其他"":29,""均线上方"":843,""均线下方"":506}","{""其他_任意_任意"":29,""均线上方_第10层_任意"":87,""均线上方_第1层_任意"":73,""均线上方_第2层_任意"":73,""均线上方_第3层_任意"":68,""均线上方_第4层_任意"":63,""均线上方_第5层_任意"":89,""均线上方_第6层_任意"":182,""均线上方_第7层_任意"":81,""均线上方_第8层_任意"":79,""均线上方_第9层_任意"":48,""均线下方_第10层_任意"":45,""均线下方_第1层_任意"":21,""均线下方_第2层_任意"":5,""均线下方_第3层_任意"":15,""均线下方_第4层_任意"":15,""均线下方_第5层_任意"":25,""均线下方_第6层_任意"":89,""均线下方_第7层_任意"":67,""均线下方_第8层_任意"":139,""均线下方_第9层_任意"":85}",,
SIG-WEEKLY-CFC7CA4A99FBD87F,jcc_ci_tou_V221101,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ci_tou_V221101"",""parameter_policy"":""native_defaults""}",周线_D1Z100TH50_刺透形态,False,1378,2,"{""其他"":1355,""满足"":23}","{""其他_任意_任意"":1355,""满足_任意_任意"":23}",,
SIG-WEEKLY-26168B7CCA01F8C2,jcc_fan_ji_xian_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_fan_ji_xian_V221121"",""parameter_policy"":""native_defaults""}",周线_D1_反击线,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-WEEKLY-4FD7C5B50993D02E,jcc_fen_shou_xian_V20221113,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_fen_shou_xian_V20221113"",""parameter_policy"":""native_defaults""}",周线_D1K_分手线,False,1378,2,"{""其他"":975,""满足"":403}","{""其他_其他_任意"":975,""满足_其他_任意"":403}",,
SIG-WEEKLY-318D0867138A36F6,jcc_gap_yin_yang_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_gap_yin_yang_V221121"",""parameter_policy"":""native_defaults""}",周线_D1K_并列阴阳,False,1378,2,"{""其他"":1363,""向上跳空"":15}","{""其他_任意_任意"":1363,""向上跳空_任意_任意"":15}",,
SIG-WEEKLY-DC8BE98CF28D49D6,jcc_ping_tou_V221113,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ping_tou_V221113"",""parameter_policy"":""native_defaults""}",周线_D2TH100_平头形态,False,1378,3,"{""其他"":562,""底部"":455,""顶部"":361}","{""其他_任意_任意"":282,""其他_实体标准_任意"":280,""底部_任意_任意"":305,""底部_实体标准_任意"":150,""顶部_任意_任意"":219,""顶部_实体标准_任意"":142}",,
SIG-WEEKLY-BBEF9D8EF4EFB5C2,jcc_san_fa_V20221115,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_fa_V20221115"",""parameter_policy"":""native_defaults""}",周线_D1K_三法,False,1378,2,"{""其他"":1373,""满足"":5}","{""其他_上升三法_任意"":90,""其他_下降三法_任意"":63,""其他_其他_任意"":1220,""满足_其他_任意"":5}",,
SIG-WEEKLY-C0980CFD33B1456E,jcc_san_fa_V20221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_fa_V20221118"",""parameter_policy"":""native_defaults""}",周线_D1K_三法A,False,1378,1,"{""其他"":1378}","{""其他_其他_任意"":1378}",,
SIG-WEEKLY-BCD5AB3BBCEF3CB5,jcc_san_szx_V221122,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_szx_V221122"",""parameter_policy"":""native_defaults""}",周线_D1T10_三星,False,1378,2,"{""其他"":1364,""满足"":14}","{""其他_任意_任意"":1364,""满足_任意_任意"":14}",,
SIG-WEEKLY-87722B3AD6956773,jcc_san_xing_xian_V221023,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_xing_xian_V221023"",""parameter_policy"":""native_defaults""}",周线_D1TH200_伞形线,False,1378,2,"{""其他"":1354,""满足"":24}","{""其他_上吊_任意"":576,""其他_其他_任意"":407,""其他_锤子_任意"":371,""满足_上吊_任意"":9,""满足_其他_任意"":10,""满足_锤子_任意"":5}",,
SIG-WEEKLY-7B4661B4703D6409,jcc_shan_chun_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_shan_chun_V221121"",""parameter_policy"":""native_defaults""}",周线_D1B_山川形态,False,1378,3,"{""三山"":437,""三川"":711,""其他"":230}","{""三山_任意_任意"":437,""三川_任意_任意"":711,""其他_任意_任意"":230}",,
SIG-WEEKLY-BFED3ED8E8E3D535,jcc_szx_V221111,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_szx_V221111"",""parameter_policy"":""native_defaults""}",周线_D1TH10_十字线,False,1378,4,"{""其他"":1212,""十字线"":89,""蜻蜓十字线"":47,""长腿十字线"":30}","{""其他_任意_任意"":1048,""其他_北方_任意"":164,""十字线_任意_任意"":59,""十字线_北方_任意"":30,""蜻蜓十字线_任意_任意"":42,""蜻蜓十字线_北方_任意"":5,""长腿十字线_任意_任意"":30}",,
SIG-WEEKLY-7AC19594A0C6E85A,jcc_ta_xing_V221124,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ta_xing_V221124"",""parameter_policy"":""native_defaults""}",周线_D1K_塔形,False,1378,3,"{""其他"":1307,""底部"":36,""顶部"":35}","{""其他_其他_任意"":1307,""底部_5K_任意"":15,""底部_6K_任意"":11,""底部_7K_任意"":10,""顶部_5K_任意"":20,""顶部_7K_任意"":5,""顶部_8K_任意"":5,""顶部_9K_任意"":5}",,
SIG-WEEKLY-88C8BB55DDEF4081,jcc_ten_mo_V221028,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ten_mo_V221028"",""parameter_policy"":""native_defaults""}",周线_D1_吞没形态,False,1378,2,"{""其他"":1220,""满足"":158}","{""其他_其他_任意"":1220,""满足_其他_任意"":138,""满足_看涨吞没_任意"":10,""满足_看跌吞没_任意"":10}",,
