signal_date,factor_score,champion_target_position,challenger_target_position,champion_execution_position,challenger_execution_position
2026-03-24,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-03-25,0.11939215997427542,0.0,0.0,0.0,0.0
2026-03-26,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-03-27,0.024239732452560142,0.0,0.0,0.0,0.0
2026-03-30,-0.1431802668547041,0.0,0.0,0.0,0.0
2026-03-31,-0.1431802668547041,0.0,0.0,0.0,0.0
2026-04-01,0.16696837373513307,0.0,0.0,0.0,0.0
2026-04-02,-0.2621208012568482,0.0,0.0,0.0,0.0
2026-04-03,-0.1431802668547041,0.0,0.0,0.0,0.0
2026-04-07,0.11939215997427542,0.0,0.0,0.0,0.0
2026-04-08,0.5475780838219942,1.0,1.0,0.0,0.0
2026-04-09,0.48825649228892487,1.0,1.0,1.0,1.0
2026-04-10,0.2979516372454942,1.0,1.0,1.0,1.0
2026-04-13,0.4168921716476383,1.0,1.0,1.0,1.0
2026-04-14,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-15,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-16,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-17,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-20,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-21,0.2979516372454942,1.0,1.0,1.0,1.0
2026-04-22,0.4168921716476383,1.0,1.0,1.0,1.0
2026-04-23,0.0709126950691552,1.0,0.5,1.0,1.0
2026-04-24,0.3572732287785636,1.0,1.0,1.0,0.5
2026-04-27,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-28,0.3572732287785636,1.0,1.0,1.0,1.0
2026-04-29,0.25037542348463654,1.0,1.0,1.0,1.0
2026-04-30,0.6071970266910689,1.0,1.0,1.0,1.0
2026-05-06,0.5475780838219942,1.0,1.0,1.0,1.0
2026-05-07,0.4286375494198501,1.0,1.0,1.0,1.0
2026-05-08,0.48825649228892487,1.0,1.0,1.0,1.0
2026-05-11,0.5475780838219942,1.0,1.0,1.0,1.0
2026-05-12,0.48825649228892487,1.0,1.0,1.0,1.0
2026-05-13,0.6071970266910689,1.0,1.0,1.0,1.0
2026-05-14,0.4286375494198501,1.0,1.0,1.0,1.0
2026-05-15,0.3563699776343011,1.0,1.0,1.0,1.0
2026-05-18,0.47531051203644525,1.0,1.0,1.0,1.0
2026-05-19,0.6427305113437095,1.0,1.0,1.0,1.0
2026-05-20,0.6427305113437095,1.0,1.0,1.0,1.0
2026-05-21,0.6427305113437095,1.0,1.0,1.0,1.0
2026-05-22,0.5834089198106401,1.0,1.0,1.0,1.0
2026-05-25,0.7023494542127843,1.0,1.0,1.0,1.0
2026-05-26,0.6427305113437095,1.0,1.0,1.0,1.0
2026-05-27,0.47531051203644525,1.0,1.0,1.0,1.0
2026-05-28,0.41598892050337577,1.0,1.0,1.0,1.0
2026-05-29,0.18985322947129935,1.0,1.0,1.0,1.0
2026-06-01,-0.07181594621341772,0.0,0.0,1.0,1.0
2026-06-02,0.04712458818872642,0.0,0.0,0.0,0.0
2026-06-03,0.011741637649938574,0.0,0.0,0.0,0.0
2026-06-04,0.06022110255505875,0.0,0.0,0.0,0.0
2026-06-05,-0.10719889675220554,0.0,0.0,0.0,0.0
2026-06-08,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-06-09,0.011741637649938574,0.0,0.0,0.0,0.0
2026-06-10,-0.29750375179563615,0.0,0.0,0.0,0.0
2026-06-11,-0.011143218086227757,0.0,0.0,0.0,0.0
2026-06-12,-0.13008375248837187,0.0,0.0,0.0,0.0
2026-06-15,0.15537353007677399,0.0,0.0,0.0,0.0
2026-06-16,0.2743140644789181,1.0,1.0,0.0,0.0
2026-06-17,0.08400920943548748,1.0,1.0,1.0,1.0
2026-06-18,0.41704270576149105,1.0,1.0,1.0,1.0
2026-06-22,0.33348512189813473,1.0,1.0,1.0,1.0
2026-06-23,0.45242565630027887,1.0,1.0,1.0,1.0
2026-06-24,0.5237899769415654,1.0,1.0,1.0,1.0
2026-06-25,0.6427305113437095,1.0,1.0,1.0,1.0
2026-06-26,0.5237899769415654,1.0,1.0,1.0,1.0
2026-06-29,0.6427305113437095,1.0,1.0,1.0,1.0
2026-06-30,0.6427305113437095,1.0,1.0,1.0,1.0
2026-07-01,0.45242565630027887,1.0,1.0,1.0,1.0
2026-07-02,0.21364133635172816,1.0,1.0,1.0,1.0
2026-07-03,0.33258187075387224,1.0,1.0,1.0,1.0
2026-07-06,0.21364133635172816,1.0,1.0,1.0,1.0
2026-07-07,0.1422770157104417,1.0,0.5,1.0,1.0
2026-07-08,0.19075648061556189,1.0,1.0,1.0,0.5
2026-07-09,0.5951542975828519,1.0,1.0,1.0,1.0
2026-07-10,0.452425656300279,1.0,1.0,1.0,1.0
2026-07-13,-0.07181594621341772,0.0,0.0,1.0,1.0
2026-07-14,0.07091269506915523,0.0,0.0,0.0,0.0
2026-07-15,0.04712458818872642,0.0,0.0,0.0,0.0
2026-07-16,-0.07181594621341772,0.0,0.0,0.0,0.0
2026-07-17,0.1184889088300129,0.0,0.0,0.0,0.0
2026-07-20,0.02333648130829763,0.0,0.0,0.0,0.0
2026-07-21,0.11939215997427542,0.0,0.0,0.0,0.0
2026-07-22,0.11939215997427542,0.0,0.0,0.0,0.0
2026-07-23,0.02333648130829763,0.0,0.0,0.0,0.0
2026-07-24,0.14227701571044177,0.0,0.0,0.0,0.0
2026-07-27,0.14227701571044177,0.0,0.0,0.0,0.0
2026-07-28,0.1184889088300129,0.0,0.0,0.0,0.0
2026-07-29,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-07-30,0.02333648130829763,0.0,0.0,0.0,0.0
2026-07-31,0.02333648130829763,0.0,0.0,0.0,0.0
2026-08-03,0.02333648130829763,0.0,0.0,0.0,0.0
2026-08-04,0.309697015017706,1.0,1.0,0.0,0.0
2026-08-05,0.452425656300279,1.0,1.0,1.0,1.0
2026-08-06,0.452425656300279,1.0,1.0,1.0,1.0
2026-08-07,0.26212080125684833,1.0,1.0,1.0,1.0
2026-08-10,0.28590890813727715,1.0,1.0,1.0,1.0
2026-08-11,0.21364133635172816,1.0,1.0,1.0,1.0
2026-08-12,0.45242565630027887,1.0,1.0,1.0,1.0
2026-08-13,0.14227701571044166,1.0,0.5,1.0,1.0
2026-08-14,-0.26212080125684833,0.0,0.0,1.0,0.5
2026-08-17,0.16696837373513299,0.0,0.0,0.0,0.0
2026-08-18,0.10764678220206361,0.0,0.0,0.0,0.0
2026-08-19,-0.02423973245256003,0.0,0.0,0.0,0.0
2026-08-20,-0.02423973245256003,0.0,0.0,0.0,0.0
2026-08-21,0.09470080194958407,0.0,0.0,0.0,0.0
